transaction_id,lifecycle
TX_42_1091_3048,ORDER_CREATED (14:27:00.000) -> PAYMENT_ATTEMPTED (14:27:01.176) -> AUTHORIZATION_SUCCESS (14:27:04.018) -> CAPTURE_SUCCESS (14:27:04.862) -> WEBHOOK_RECEIVED (14:27:06.419) -> SETTLEMENT_CREATED (13:39:20.551) -> SETTLEMENT_COMPLETED (15:34:02.537)
TX_42_1093_1563,ORDER_CREATED (14:59:00.000) -> PAYMENT_ATTEMPTED (14:59:02.617) -> AUTHORIZATION_SUCCESS (14:59:06.538) -> CAPTURE_SUCCESS (14:59:06.997) -> WEBHOOK_RECEIVED (14:59:07.663) -> SETTLEMENT_CREATED (09:22:21.434) -> SETTLEMENT_COMPLETED (12:50:45.821)
TX_42_1094_5555,ORDER_CREATED (19:09:00.000) -> PAYMENT_ATTEMPTED (19:09:02.459) -> AUTHORIZATION_SUCCESS (19:09:03.911) -> CAPTURE_SUCCESS (19:09:04.336) -> WEBHOOK_RECEIVED (19:09:06.485) -> SETTLEMENT_CREATED (02:40:34.336) -> SETTLEMENT_COMPLETED (04:24:37.954)
TX_42_1096_3421,ORDER_CREATED (15:10:00.000) -> PAYMENT_ATTEMPTED (15:10:01.241) -> AUTHORIZATION_SUCCESS (15:10:02.904) -> CAPTURE_SUCCESS (15:10:03.052) -> WEBHOOK_RECEIVED (15:10:04.031) -> SETTLEMENT_CREATED (04:43:07.382) -> SETTLEMENT_COMPLETED (07:43:48.929)
TX_42_1097_7691,ORDER_CREATED (03:24:00.000) -> PAYMENT_ATTEMPTED (03:24:02.435) -> AUTHORIZATION_SUCCESS (03:24:03.582) -> CAPTURE_SUCCESS (03:24:03.910) -> WEBHOOK_RECEIVED (03:24:06.708) -> SETTLEMENT_CREATED (16:54:38.592) -> SETTLEMENT_COMPLETED (19:17:00.102)
TX_42_1099_3372,ORDER_CREATED (11:19:00.000) -> PAYMENT_ATTEMPTED (11:19:01.083) -> AUTHORIZATION_SUCCESS (11:19:05.609) -> CAPTURE_SUCCESS (11:19:06.543) -> WEBHOOK_RECEIVED (11:19:09.178) -> SETTLEMENT_CREATED (14:37:24.013) -> SETTLEMENT_COMPLETED (17:59:37.348)
TX_42_109_5567,ORDER_CREATED (02:08:00.000) -> PAYMENT_ATTEMPTED (02:08:01.754) -> AUTHORIZATION_SUCCESS (02:08:05.623) -> CAPTURE_SUCCESS (02:08:06.247) -> WEBHOOK_RECEIVED (02:08:08.742) -> SETTLEMENT_CREATED (00:03:59.001) -> SETTLEMENT_COMPLETED (02:29:30.171)
TX_42_1101_6101,ORDER_CREATED (11:16:00.000) -> PAYMENT_ATTEMPTED (11:16:00.928) -> AUTHORIZATION_SUCCESS (11:16:05.288) -> CAPTURE_SUCCESS (11:16:05.523) -> WEBHOOK_RECEIVED (11:16:07.688) -> SETTLEMENT_CREATED (12:48:20.367) -> SETTLEMENT_COMPLETED (14:40:17.896)
TX_42_1102_2946,ORDER_CREATED (18:29:00.000) -> PAYMENT_ATTEMPTED (18:29:00.544) -> AUTHORIZATION_FAILED (18:29:10.227) -> PAYMENT_RETRIED (18:29:30.625) -> AUTHORIZATION_SUCCESS (18:29:34.888) -> CAPTURE_SUCCESS (18:29:35.021) -> WEBHOOK_RECEIVED (18:29:35.529) -> SETTLEMENT_CREATED (03:19:06.490) -> SETTLEMENT_COMPLETED (05:32:09.693)
TX_42_1103_8179,ORDER_CREATED (05:41:00.000) -> PAYMENT_ATTEMPTED (05:41:02.208) -> AUTHORIZATION_SUCCESS (05:41:03.740) -> CAPTURE_SUCCESS (05:41:03.966) -> WEBHOOK_RECEIVED (05:41:04.580) -> SETTLEMENT_CREATED (19:47:42.203) -> SETTLEMENT_COMPLETED (22:37:34.644)
TX_42_1104_9444,ORDER_CREATED (03:00:00.000) -> PAYMENT_ATTEMPTED (03:00:00.532) -> AUTHORIZATION_SUCCESS (03:00:05.302) -> CAPTURE_SUCCESS (03:00:05.950) -> WEBHOOK_RECEIVED (03:00:08.407) -> SETTLEMENT_CREATED (02:52:45.461) -> SETTLEMENT_COMPLETED (06:02:04.099)
TX_42_1105_1269,ORDER_CREATED (00:06:00.000) -> PAYMENT_ATTEMPTED (00:06:02.712) -> AUTHORIZATION_SUCCESS (00:06:07.154) -> CAPTURE_SUCCESS (00:06:07.717) -> WEBHOOK_RECEIVED (00:06:09.556) -> SETTLEMENT_CREATED (23:38:52.576) -> SETTLEMENT_COMPLETED (02:41:33.398)
TX_42_1106_4844,ORDER_CREATED (13:18:00.000) -> PAYMENT_ATTEMPTED (13:18:01.288) -> AUTHORIZATION_SUCCESS (13:18:05.046) -> CAPTURE_SUCCESS (13:18:05.500) -> WEBHOOK_RECEIVED (13:18:07.754) -> SETTLEMENT_CREATED (20:19:03.283) -> SETTLEMENT_COMPLETED (23:48:23.888)
TX_42_1108_3904,ORDER_CREATED (13:36:00.000) -> PAYMENT_ATTEMPTED (13:36:02.859) -> AUTHORIZATION_SUCCESS (13:36:06.597) -> CAPTURE_SUCCESS (13:36:07.457) -> WEBHOOK_RECEIVED (13:36:09.459) -> SETTLEMENT_CREATED (08:22:51.957) -> SETTLEMENT_COMPLETED (12:17:41.942)
TX_42_1109_9283,ORDER_CREATED (20:36:00.000) -> PAYMENT_ATTEMPTED (20:36:00.629) -> AUTHORIZATION_FAILED (20:36:09.169) -> PAYMENT_RETRIED (20:36:40.481) -> AUTHORIZATION_SUCCESS (20:36:44.400) -> CAPTURE_SUCCESS (20:36:44.970) -> WEBHOOK_RECEIVED (20:36:46.513) -> SETTLEMENT_CREATED (09:24:53.873) -> SETTLEMENT_COMPLETED (12:46:23.140)
TX_42_110_4491,ORDER_CREATED (14:15:00.000) -> PAYMENT_ATTEMPTED (14:15:00.576) -> AUTHORIZATION_SUCCESS (14:15:02.458) -> CAPTURE_SUCCESS (14:15:02.701) -> WEBHOOK_RECEIVED (14:15:03.357) -> SETTLEMENT_CREATED (05:11:50.156) -> SETTLEMENT_COMPLETED (07:24:08.482)
TX_42_1110_9228,ORDER_CREATED (20:08:00.000) -> PAYMENT_ATTEMPTED (20:08:01.040) -> AUTHORIZATION_SUCCESS (20:08:05.907) -> CAPTURE_SUCCESS (20:08:06.770) -> WEBHOOK_RECEIVED (20:08:09.470) -> SETTLEMENT_CREATED (02:04:43.365) -> SETTLEMENT_COMPLETED (04:12:32.457)
TX_42_1111_4183,ORDER_CREATED (00:23:00.000) -> PAYMENT_ATTEMPTED (00:23:00.662) -> AUTHORIZATION_SUCCESS (00:23:03.225) -> CAPTURE_SUCCESS (00:23:03.546) -> WEBHOOK_RECEIVED (00:23:04.654) -> SETTLEMENT_CREATED (22:59:09.092) -> SETTLEMENT_COMPLETED (01:59:15.847)
TX_42_1112_7238,ORDER_CREATED (11:00:00.000) -> PAYMENT_ATTEMPTED (11:00:01.330) -> AUTHORIZATION_SUCCESS (11:00:05.711) -> CAPTURE_SUCCESS (11:00:06.695) -> WEBHOOK_RECEIVED (11:00:08.926) -> SETTLEMENT_CREATED (00:29:01.649) -> SETTLEMENT_COMPLETED (03:28:25.481)
TX_42_1113_3988,ORDER_CREATED (01:58:00.000) -> PAYMENT_ATTEMPTED (01:58:00.711) -> AUTHORIZATION_FAILED (01:58:05.631) -> PAYMENT_RETRIED (02:00:31.215) -> AUTHORIZATION_SUCCESS (02:00:35.818) -> CAPTURE_SUCCESS (02:00:36.414) -> WEBHOOK_RECEIVED (02:00:37.552) -> SETTLEMENT_CREATED (02:47:36.955) -> SETTLEMENT_COMPLETED (04:05:01.530)
TX_42_1114_8221,ORDER_CREATED (17:00:00.000) -> PAYMENT_ATTEMPTED (17:00:02.894) -> AUTHORIZATION_SUCCESS (17:00:04.047) -> CAPTURE_SUCCESS (17:00:04.932) -> WEBHOOK_RECEIVED (17:00:07.312) -> SETTLEMENT_CREATED (16:16:10.662) -> SETTLEMENT_COMPLETED (18:46:35.287)
TX_42_1115_2612,ORDER_CREATED (10:26:00.000) -> PAYMENT_ATTEMPTED (10:26:02.314) -> AUTHORIZATION_SUCCESS (10:26:05.405) -> CAPTURE_SUCCESS (10:26:05.767) -> WEBHOOK_RECEIVED (10:26:07.070) -> SETTLEMENT_CREATED (21:28:04.301) -> SETTLEMENT_COMPLETED (00:36:00.924)
TX_42_1116_2223,ORDER_CREATED (21:20:00.000) -> PAYMENT_ATTEMPTED (21:20:01.899) -> AUTHORIZATION_SUCCESS (21:20:04.923) -> CAPTURE_SUCCESS (21:20:05.169) -> WEBHOOK_RECEIVED (21:20:07.111) -> SETTLEMENT_CREATED (13:46:52.299) -> SETTLEMENT_COMPLETED (16:32:29.847)
TX_42_1118_2523,ORDER_CREATED (21:15:00.000) -> PAYMENT_ATTEMPTED (21:15:01.243) -> AUTHORIZATION_SUCCESS (21:15:03.075) -> CAPTURE_SUCCESS (21:15:03.666) -> WEBHOOK_RECEIVED (21:15:06.154) -> SETTLEMENT_CREATED (21:31:00.030) -> SETTLEMENT_COMPLETED (00:50:13.037)
TX_42_1119_3358,ORDER_CREATED (19:49:00.000) -> PAYMENT_ATTEMPTED (19:49:01.287) -> AUTHORIZATION_SUCCESS (19:49:05.417) -> CAPTURE_SUCCESS (19:49:06.357) -> WEBHOOK_RECEIVED (19:49:07.777) -> SETTLEMENT_CREATED (00:44:39.870) -> SETTLEMENT_COMPLETED (03:19:12.095)
TX_42_111_4057,ORDER_CREATED (23:56:00.000) -> PAYMENT_ATTEMPTED (23:56:01.782) -> AUTHORIZATION_SUCCESS (23:56:06.676) -> CAPTURE_SUCCESS (23:56:06.957) -> WEBHOOK_RECEIVED (23:56:07.481) -> SETTLEMENT_CREATED (17:58:34.787) -> SETTLEMENT_COMPLETED (21:26:16.669)
TX_42_1120_6519,ORDER_CREATED (08:23:00.000) -> PAYMENT_ATTEMPTED (08:23:01.374) -> AUTHORIZATION_FAILED (08:23:04.219) -> PAYMENT_RETRIED (08:23:24.990) -> AUTHORIZATION_SUCCESS (08:23:26.545) -> CAPTURE_SUCCESS (08:23:27.266) -> WEBHOOK_RECEIVED (08:23:28.963) -> SETTLEMENT_CREATED (06:50:50.391) -> SETTLEMENT_COMPLETED (08:28:34.394)
TX_42_1121_3147,ORDER_CREATED (01:42:00.000) -> PAYMENT_ATTEMPTED (01:42:02.916) -> AUTHORIZATION_SUCCESS (01:42:07.890) -> CAPTURE_SUCCESS (01:42:08.783) -> WEBHOOK_RECEIVED (01:42:10.624) -> SETTLEMENT_CREATED (11:22:07.336) -> SETTLEMENT_COMPLETED (12:59:41.300)
TX_42_1122_7910,ORDER_CREATED (21:39:00.000) -> PAYMENT_ATTEMPTED (21:39:02.136) -> AUTHORIZATION_SUCCESS (21:39:03.678) -> CAPTURE_SUCCESS (21:39:03.908) -> WEBHOOK_RECEIVED (21:39:06.313) -> SETTLEMENT_CREATED (05:38:39.877) -> SETTLEMENT_COMPLETED (07:52:42.100)
TX_42_1123_7242,ORDER_CREATED (23:11:00.000) -> PAYMENT_ATTEMPTED (23:11:01.665) -> AUTHORIZATION_SUCCESS (23:11:03.777) -> CAPTURE_SUCCESS (23:11:04.279) -> WEBHOOK_RECEIVED (23:11:05.852) -> SETTLEMENT_CREATED (07:35:59.577) -> SETTLEMENT_COMPLETED (08:52:07.002)
TX_42_1124_2106,ORDER_CREATED (10:44:00.000) -> PAYMENT_ATTEMPTED (10:44:02.783) -> AUTHORIZATION_SUCCESS (10:44:04.982) -> CAPTURE_SUCCESS (10:44:05.702) -> WEBHOOK_RECEIVED (10:44:07.263) -> SETTLEMENT_CREATED (07:22:57.313) -> SETTLEMENT_COMPLETED (10:59:47.320)
TX_42_1125_6491,ORDER_CREATED (00:39:00.000) -> PAYMENT_ATTEMPTED (00:39:01.502) -> AUTHORIZATION_SUCCESS (00:39:03.205) -> CAPTURE_SUCCESS (00:39:04.132) -> WEBHOOK_RECEIVED (00:39:05.245) -> SETTLEMENT_CREATED (15:43:55.359) -> SETTLEMENT_COMPLETED (17:02:58.790)
TX_42_1126_7234,ORDER_CREATED (15:07:00.000) -> PAYMENT_ATTEMPTED (15:07:01.458) -> AUTHORIZATION_SUCCESS (15:07:03.181) -> CAPTURE_SUCCESS (15:07:03.693) -> WEBHOOK_RECEIVED (15:07:05.462) -> SETTLEMENT_CREATED (16:44:38.658) -> SETTLEMENT_COMPLETED (19:59:39.797)
TX_42_1127_2055,ORDER_CREATED (13:20:00.000) -> PAYMENT_ATTEMPTED (13:20:02.855) -> AUTHORIZATION_SUCCESS (13:20:04.802) -> CAPTURE_SUCCESS (13:20:05.192) -> WEBHOOK_RECEIVED (13:20:07.997) -> SETTLEMENT_CREATED (08:46:57.302) -> SETTLEMENT_COMPLETED (09:53:51.020)
TX_42_1128_5831,ORDER_CREATED (01:06:00.000) -> PAYMENT_ATTEMPTED (01:06:00.894) -> AUTHORIZATION_FAILED (01:06:10.743) -> PAYMENT_RETRIED (01:09:08.769) -> PAYMENT_FAILED (01:09:12.851) -> WEBHOOK_RECEIVED (01:09:14.644)
TX_42_1129_3871,ORDER_CREATED (07:10:00.000) -> PAYMENT_ATTEMPTED (07:10:02.589) -> AUTHORIZATION_FAILED (07:10:04.372) -> PAYMENT_RETRIED (07:12:49.990) -> PAYMENT_FAILED (07:12:53.772) -> WEBHOOK_RECEIVED (07:12:56.634)
TX_42_112_5150,ORDER_CREATED (09:55:00.000) -> PAYMENT_ATTEMPTED (09:55:02.959) -> AUTHORIZATION_SUCCESS (09:55:06.841) -> CAPTURE_SUCCESS (09:55:07.194) -> WEBHOOK_RECEIVED (09:55:08.155) -> SETTLEMENT_CREATED (10:58:03.267) -> SETTLEMENT_COMPLETED (14:17:27.711)
TX_42_1130_1971,ORDER_CREATED (15:57:00.000) -> PAYMENT_ATTEMPTED (15:57:02.067) -> AUTHORIZATION_SUCCESS (15:57:06.935) -> CAPTURE_SUCCESS (15:57:07.658) -> WEBHOOK_RECEIVED (15:57:08.786) -> SETTLEMENT_CREATED (06:03:57.125) -> SETTLEMENT_COMPLETED (08:10:50.460)
TX_42_1131_2883,ORDER_CREATED (02:41:00.000) -> PAYMENT_ATTEMPTED (02:41:00.665) -> AUTHORIZATION_SUCCESS (02:41:02.925) -> CAPTURE_SUCCESS (02:41:03.033) -> WEBHOOK_RECEIVED (02:41:03.557) -> SETTLEMENT_CREATED (13:36:36.878) -> SETTLEMENT_COMPLETED (16:28:56.550)
TX_42_1132_1676,ORDER_CREATED (16:06:00.000) -> PAYMENT_ATTEMPTED (16:06:01.571) -> AUTHORIZATION_SUCCESS (16:06:05.727) -> CAPTURE_SUCCESS (16:06:05.893) -> WEBHOOK_RECEIVED (16:06:06.872) -> SETTLEMENT_CREATED (13:33:43.735) -> SETTLEMENT_COMPLETED (14:47:11.120)
TX_42_1133_5391,ORDER_CREATED (03:06:00.000) -> PAYMENT_ATTEMPTED (03:06:02.276) -> AUTHORIZATION_SUCCESS (03:06:05.202) -> CAPTURE_SUCCESS (03:06:05.576) -> WEBHOOK_RECEIVED (03:06:08.026) -> SETTLEMENT_CREATED (13:29:51.746) -> SETTLEMENT_COMPLETED (17:24:59.658)
TX_42_1134_1101,ORDER_CREATED (09:03:00.000) -> PAYMENT_ATTEMPTED (09:03:01.144) -> AUTHORIZATION_SUCCESS (09:03:05.520) -> CAPTURE_SUCCESS (09:03:05.816) -> WEBHOOK_RECEIVED (09:03:06.353) -> SETTLEMENT_CREATED (18:13:20.223) -> SETTLEMENT_COMPLETED (20:44:49.716)
TX_42_1138_3204,ORDER_CREATED (12:41:00.000) -> PAYMENT_ATTEMPTED (12:41:01.000) -> AUTHORIZATION_SUCCESS (12:41:02.040) -> CAPTURE_SUCCESS (12:41:02.844) -> WEBHOOK_RECEIVED (12:41:03.488) -> SETTLEMENT_CREATED (19:18:07.913) -> SETTLEMENT_COMPLETED (22:21:44.913)
TX_42_1139_2997,ORDER_CREATED (21:47:00.000) -> PAYMENT_ATTEMPTED (21:47:02.159) -> AUTHORIZATION_SUCCESS (21:47:06.809) -> CAPTURE_SUCCESS (21:47:06.923) -> WEBHOOK_RECEIVED (21:47:09.030) -> SETTLEMENT_CREATED (22:05:43.494) -> SETTLEMENT_COMPLETED (23:32:50.562)
TX_42_1140_8139,ORDER_CREATED (13:23:00.000) -> PAYMENT_ATTEMPTED (13:23:01.274) -> AUTHORIZATION_FAILED (13:23:06.650) -> PAYMENT_RETRIED (13:25:01.446) -> PAYMENT_FAILED (13:25:03.295) -> WEBHOOK_RECEIVED (13:25:05.641)
TX_42_1141_5676,ORDER_CREATED (07:41:00.000) -> PAYMENT_ATTEMPTED (07:41:01.700) -> AUTHORIZATION_SUCCESS (07:41:05.925) -> CAPTURE_SUCCESS (07:41:06.128) -> WEBHOOK_RECEIVED (07:41:08.866) -> SETTLEMENT_CREATED (09:34:02.885) -> SETTLEMENT_COMPLETED (11:02:33.113)
TX_42_1142_6665,ORDER_CREATED (10:35:00.000) -> PAYMENT_ATTEMPTED (10:35:02.076) -> AUTHORIZATION_FAILED (10:35:03.391) -> PAYMENT_RETRIED (10:39:10.566) -> AUTHORIZATION_SUCCESS (10:39:11.633) -> CAPTURE_SUCCESS (10:39:11.893) -> WEBHOOK_RECEIVED (10:39:19.934) -> SETTLEMENT_CREATED (14:49:04.404) -> SETTLEMENT_COMPLETED (16:28:02.174)
TX_42_1143_5216,ORDER_CREATED (21:11:00.000) -> PAYMENT_ATTEMPTED (21:11:02.665) -> AUTHORIZATION_SUCCESS (21:11:05.963) -> CAPTURE_SUCCESS (21:11:06.175) -> WEBHOOK_RECEIVED (21:11:07.102) -> SETTLEMENT_CREATED (08:00:44.768) -> SETTLEMENT_COMPLETED (09:09:36.978)
TX_42_1144_2832,ORDER_CREATED (02:27:00.000) -> PAYMENT_ATTEMPTED (02:27:01.596) -> AUTHORIZATION_SUCCESS (02:27:06.044) -> CAPTURE_SUCCESS (02:27:06.839) -> WEBHOOK_RECEIVED (02:27:08.024) -> SETTLEMENT_CREATED (14:06:56.264) -> SETTLEMENT_COMPLETED (16:55:52.611)
TX_42_1145_3242,ORDER_CREATED (22:05:00.000) -> PAYMENT_ATTEMPTED (22:05:00.717) -> AUTHORIZATION_FAILED (22:05:07.063) -> PAYMENT_RETRIED (22:07:21.721) -> AUTHORIZATION_SUCCESS (22:07:23.403) -> CAPTURE_SUCCESS (22:07:23.541) -> WEBHOOK_RECEIVED (22:07:25.076) -> SETTLEMENT_CREATED (16:05:06.796) -> SETTLEMENT_COMPLETED (17:22:40.318)
TX_42_1146_9601,ORDER_CREATED (00:10:00.000) -> PAYMENT_ATTEMPTED (00:10:02.960) -> AUTHORIZATION_SUCCESS (00:10:06.963) -> CAPTURE_SUCCESS (00:10:07.829) -> WEBHOOK_RECEIVED (00:10:10.025) -> SETTLEMENT_CREATED (21:57:12.535) -> SETTLEMENT_COMPLETED (00:18:21.385)
TX_42_1147_1205,ORDER_CREATED (12:58:00.000) -> PAYMENT_ATTEMPTED (12:58:02.416) -> AUTHORIZATION_SUCCESS (12:58:05.280) -> CAPTURE_SUCCESS (12:58:05.860) -> WEBHOOK_RECEIVED (12:58:06.966) -> SETTLEMENT_CREATED (04:28:21.569) -> SETTLEMENT_COMPLETED (07:52:03.686)
TX_42_1148_4528,ORDER_CREATED (22:41:00.000) -> PAYMENT_ATTEMPTED (22:41:01.344) -> AUTHORIZATION_SUCCESS (22:41:04.404) -> CAPTURE_SUCCESS (22:41:04.645) -> WEBHOOK_RECEIVED (22:41:07.623) -> SETTLEMENT_CREATED (10:45:28.095) -> SETTLEMENT_COMPLETED (14:07:54.814)
TX_42_1149_4547,ORDER_CREATED (07:57:00.000) -> PAYMENT_ATTEMPTED (07:57:00.855) -> AUTHORIZATION_SUCCESS (07:57:04.182) -> CAPTURE_SUCCESS (07:57:04.389) -> WEBHOOK_RECEIVED (07:57:06.639) -> SETTLEMENT_CREATED (10:16:45.097) -> SETTLEMENT_COMPLETED (11:33:03.024)
TX_42_114_4443,ORDER_CREATED (14:44:00.000) -> PAYMENT_ATTEMPTED (14:44:02.996) -> AUTHORIZATION_SUCCESS (14:44:04.327) -> CAPTURE_SUCCESS (14:44:04.566) -> WEBHOOK_RECEIVED (14:44:06.165) -> SETTLEMENT_CREATED (03:09:25.493) -> SETTLEMENT_COMPLETED (05:06:23.230)
TX_42_1152_2823,ORDER_CREATED (12:18:00.000) -> PAYMENT_ATTEMPTED (12:18:01.881) -> AUTHORIZATION_SUCCESS (12:18:06.838) -> CAPTURE_SUCCESS (12:18:07.488) -> WEBHOOK_RECEIVED (12:18:09.520) -> SETTLEMENT_CREATED (23:26:43.131) -> SETTLEMENT_COMPLETED (00:56:48.079)
TX_42_1155_7665,ORDER_CREATED (01:25:00.000) -> PAYMENT_ATTEMPTED (01:25:01.912) -> AUTHORIZATION_SUCCESS (01:25:03.616) -> CAPTURE_SUCCESS (01:25:03.970) -> WEBHOOK_RECEIVED (01:25:04.987) -> SETTLEMENT_CREATED (02:18:40.970) -> SETTLEMENT_COMPLETED (05:11:22.379)
TX_42_1156_7995,ORDER_CREATED (12:13:00.000) -> PAYMENT_ATTEMPTED (12:13:00.848) -> AUTHORIZATION_SUCCESS (12:13:05.298) -> CAPTURE_SUCCESS (12:13:05.654) -> WEBHOOK_RECEIVED (12:13:08.442) -> SETTLEMENT_CREATED (19:16:42.141) -> SETTLEMENT_COMPLETED (21:04:17.744)
TX_42_1158_2261,ORDER_CREATED (23:43:00.000) -> PAYMENT_ATTEMPTED (23:43:02.619) -> AUTHORIZATION_SUCCESS (23:43:05.744) -> CAPTURE_SUCCESS (23:43:06.502) -> WEBHOOK_RECEIVED (23:43:07.237) -> SETTLEMENT_CREATED (13:41:59.815) -> SETTLEMENT_COMPLETED (17:37:04.105)
TX_42_1159_6362,ORDER_CREATED (21:54:00.000) -> PAYMENT_ATTEMPTED (21:54:01.107) -> AUTHORIZATION_SUCCESS (21:54:05.145) -> CAPTURE_SUCCESS (21:54:05.899) -> WEBHOOK_RECEIVED (21:54:07.337) -> SETTLEMENT_CREATED (08:00:36.175) -> SETTLEMENT_COMPLETED (11:14:06.292)
TX_42_115_5052,ORDER_CREATED (19:55:00.000) -> PAYMENT_ATTEMPTED (19:55:01.367) -> AUTHORIZATION_SUCCESS (19:55:06.118) -> CAPTURE_SUCCESS (19:55:06.830) -> WEBHOOK_RECEIVED (19:55:08.755) -> SETTLEMENT_CREATED (17:09:10.540) -> SETTLEMENT_COMPLETED (20:31:03.110)
TX_42_1160_4948,ORDER_CREATED (07:57:00.000) -> PAYMENT_ATTEMPTED (07:57:01.248) -> AUTHORIZATION_SUCCESS (07:57:05.929) -> CAPTURE_SUCCESS (07:57:06.821) -> WEBHOOK_RECEIVED (07:57:08.529) -> SETTLEMENT_CREATED (23:34:38.037) -> SETTLEMENT_COMPLETED (01:22:47.724)
TX_42_1161_6099,ORDER_CREATED (21:16:00.000) -> PAYMENT_ATTEMPTED (21:16:01.940) -> AUTHORIZATION_SUCCESS (21:16:06.113) -> CAPTURE_SUCCESS (21:16:07.079) -> WEBHOOK_RECEIVED (21:16:08.157) -> SETTLEMENT_CREATED (21:36:50.916) -> SETTLEMENT_COMPLETED (23:18:43.743)
TX_42_1162_3796,ORDER_CREATED (12:55:00.000) -> PAYMENT_ATTEMPTED (12:55:01.050) -> AUTHORIZATION_SUCCESS (12:55:02.323) -> CAPTURE_SUCCESS (12:55:03.254) -> WEBHOOK_RECEIVED (12:55:04.490) -> SETTLEMENT_CREATED (12:48:13.238) -> SETTLEMENT_COMPLETED (16:21:14.863)
TX_42_1163_8529,ORDER_CREATED (01:55:00.000) -> PAYMENT_ATTEMPTED (01:55:01.567) -> AUTHORIZATION_FAILED (01:55:03.161) -> PAYMENT_RETRIED (01:59:58.020) -> AUTHORIZATION_SUCCESS (02:00:00.490) -> CAPTURE_SUCCESS (02:00:01.473) -> WEBHOOK_RECEIVED (02:00:15.227) -> SETTLEMENT_CREATED (05:31:47.385) -> SETTLEMENT_COMPLETED (07:04:24.828)
TX_42_1164_1878,ORDER_CREATED (00:08:00.000) -> PAYMENT_ATTEMPTED (00:08:02.387) -> AUTHORIZATION_SUCCESS (00:08:06.304) -> CAPTURE_SUCCESS (00:08:06.613) -> WEBHOOK_RECEIVED (00:08:08.184) -> SETTLEMENT_CREATED (01:02:46.398) -> SETTLEMENT_COMPLETED (03:17:21.039)
TX_42_1165_2271,ORDER_CREATED (22:04:00.000) -> PAYMENT_ATTEMPTED (22:04:01.155) -> AUTHORIZATION_SUCCESS (22:04:04.820) -> CAPTURE_SUCCESS (22:04:05.249) -> WEBHOOK_RECEIVED (22:04:05.897) -> SETTLEMENT_CREATED (06:16:18.073) -> SETTLEMENT_COMPLETED (08:23:18.466)
TX_42_1166_7200,ORDER_CREATED (01:50:00.000) -> PAYMENT_ATTEMPTED (01:50:02.415) -> AUTHORIZATION_FAILED (01:50:09.036) -> PAYMENT_RETRIED (01:53:17.723) -> PAYMENT_FAILED (01:53:18.915) -> WEBHOOK_RECEIVED (01:53:21.414)
TX_42_1167_3139,ORDER_CREATED (09:42:00.000) -> PAYMENT_ATTEMPTED (09:42:02.666) -> AUTHORIZATION_SUCCESS (09:42:03.823) -> CAPTURE_SUCCESS (09:42:04.341) -> WEBHOOK_RECEIVED (09:42:06.884) -> SETTLEMENT_CREATED (09:09:48.486) -> SETTLEMENT_COMPLETED (12:44:37.025)
TX_42_1168_4774,ORDER_CREATED (10:21:00.000) -> PAYMENT_ATTEMPTED (10:21:01.901) -> AUTHORIZATION_SUCCESS (10:21:05.176) -> CAPTURE_SUCCESS (10:21:05.508) -> WEBHOOK_RECEIVED (10:21:07.109) -> SETTLEMENT_CREATED (16:15:02.119) -> SETTLEMENT_COMPLETED (18:12:58.227)
TX_42_1169_6530,ORDER_CREATED (21:08:00.000) -> PAYMENT_ATTEMPTED (21:08:00.846) -> AUTHORIZATION_SUCCESS (21:08:02.700) -> CAPTURE_SUCCESS (21:08:03.227) -> WEBHOOK_RECEIVED (21:08:05.885) -> SETTLEMENT_CREATED (22:03:25.465) -> SETTLEMENT_COMPLETED (01:00:47.012)
TX_42_1171_1072,ORDER_CREATED (10:35:00.000) -> PAYMENT_ATTEMPTED (10:35:02.679) -> AUTHORIZATION_SUCCESS (10:35:05.363) -> CAPTURE_SUCCESS (10:35:05.944) -> WEBHOOK_RECEIVED (10:35:08.202) -> SETTLEMENT_CREATED (03:44:57.525) -> SETTLEMENT_COMPLETED (05:54:18.315)
TX_42_1173_3375,ORDER_CREATED (04:05:00.000) -> PAYMENT_ATTEMPTED (04:05:00.792) -> AUTHORIZATION_SUCCESS (04:05:04.489) -> CAPTURE_SUCCESS (04:05:04.595) -> WEBHOOK_RECEIVED (04:05:06.665) -> SETTLEMENT_CREATED (08:26:31.385) -> SETTLEMENT_COMPLETED (10:42:58.293)
TX_42_1174_5375,ORDER_CREATED (06:36:00.000) -> PAYMENT_ATTEMPTED (06:36:01.024) -> AUTHORIZATION_SUCCESS (06:36:05.688) -> CAPTURE_SUCCESS (06:36:05.931) -> WEBHOOK_RECEIVED (06:36:08.838) -> SETTLEMENT_CREATED (01:23:07.904) -> SETTLEMENT_COMPLETED (02:50:47.657)
TX_42_1175_1868,ORDER_CREATED (15:03:00.000) -> PAYMENT_ATTEMPTED (15:03:01.046) -> AUTHORIZATION_SUCCESS (15:03:02.395) -> CAPTURE_SUCCESS (15:03:02.935) -> WEBHOOK_RECEIVED (15:03:03.460) -> SETTLEMENT_CREATED (03:07:33.656) -> SETTLEMENT_COMPLETED (04:36:09.258)
